group,path,category,size,orig_size,sha256,completed_at,signature,manual
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_criminal_02554.wem,AI Criminal (Group),35709,35709,8764cb509586c5d19dfad5786b719baa9fb0a41c03378f6d535f937eafd2854e,2026-05-22T04:48:49+00:00,73d4599daa553fc2c026814a37a55c0ca3d6ce67e716695adb21a81fe9d45678,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_criminal_02555.wem,AI Criminal (Group),25981,25981,bf061e15e21c721d9528095ce1b06433ce8d105d4fff293d5f9fbaf89face6b5,2026-05-22T04:48:51+00:00,fce15a053c5f26e919677bcf6dddad2e94fa792deb7bcd942d70d811a8c6f0aa,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_criminal_02556.wem,AI Criminal (Group),16130,16130,5392631c3fb9efa007092cb8e889af0465deedefd6300128467a2245160d8dd7,2026-05-22T04:48:53+00:00,d988da69aa7064185c3233b6fb7f06e14a6291dff58ab303c851a61ac78215de,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_criminal_02557.wem,AI Criminal (Group),25482,25482,ab72e04e08f3eab9a04042cc0b67dc709262442b7df988c2be5fd16a5816097f,2026-05-22T04:48:55+00:00,929a6b51972f02b5e0b74961377cb64c81ca93cfb52f27d9190b72cf5c629985,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_criminal_02588.wem,AI Criminal (Group),30707,30707,f28354aeeceb4dfbf9d045aa1443b418c3cfe0e48f35cae850e1cdeba8a9ae41,2026-05-22T04:48:57+00:00,d7cbabf4305067e07b492bdbfdac128a90c274e16cac11ad961c7d7bc08e4ded,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_criminal_02589.wem,AI Criminal (Group),21748,21748,e3e97007b0b7fd3f66ed34e45476f65a54bf17c8593356dd1c7adaffc925f375,2026-05-22T04:49:00+00:00,9fd57b3197dee4a1067a7a97e261973640ce757391f106f05b92f46f89fdf97f,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_criminal_02590.wem,AI Criminal (Group),49432,49432,e9f2cb4bd51e3d06c0e322915cdda26cdc5ddbe505ebdb75c42f5d79038a4f52,2026-05-22T04:49:02+00:00,07077f039640ea68aaad81fd747fcf4988dc0662f030c513a1e0bc6c392e5557,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_criminal_02591.wem,AI Criminal (Group),46665,46665,8dfb18aa00d4d3c210634cd87d483f27e85bfa2df5d717a90e39491fcc5959ae,2026-05-22T04:49:04+00:00,6da3a8d3c9e2cfd0ed5bd9e94715f941f9fa264ab79eb6fcc6c9ec48727a6e6d,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_criminal_02592.wem,AI Criminal (Group),19739,19739,df66d2b03c859bcf6fe34dfddf0d79d54ae0419a0610d2da95f81cd6d2bdc143,2026-05-22T04:49:06+00:00,22345dc4d00664a3c8beffb46b9d0ab27f95507ac27646b9a14d9a5474b1eac7,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_criminal_02593.wem,AI Criminal (Group),19201,19201,82eef056a2a67368168b7f9fe2c7837da837b094b0f21d1fe2134a632660ea77,2026-05-22T04:49:09+00:00,30593acc8e78908a6cf4554f3864ed92fe3eab462e9d5c81f682e9ad150796be,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_criminal_02594.wem,AI Criminal (Group),13836,13836,8581a6c6b9e1fc1cd6a55e4ec9e31d3dbd31f981ada1f931d9cce53a1327c925,2026-05-22T04:49:11+00:00,f1deef82c4364d0535424d2b2c7d334e76adc3c4d8aec590a9d09ada8a6424af,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_criminal_02595.wem,AI Criminal (Group),20679,20679,70158eb34c77c579c0bc490f063f3485efdc087503c1f9294150008087a448e0,2026-05-22T04:49:13+00:00,a18d323f51d0a0857ded6e0bc478a3b2a64cd863c146f0ed2049ea8e167c6471,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_criminal_02596.wem,AI Criminal (Group),24047,24047,1491edb4e07794f9eea73d07a78eeee22a8aae8749c3f19b31662e299c0ad477,2026-05-22T04:49:15+00:00,77a37aa26810308d51d532b7cae9240dee700088501cc4d592d200eeb551e420,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_criminal_02597.wem,AI Criminal (Group),25263,25263,0669313c285f267d4baaab3afbb858d82cc01303c13d7cd58c0da3aad85438c4,2026-05-22T04:49:17+00:00,5d1502e0b1fd133d8e11f640cc5031bcaa1319d35c2f79f83be6cb1ef9dd7e34,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_detect_04332.wem,AI Ambient (Group),10799,10799,3acdf4ab5d4efc4f7e5d67c917eab2ce3b5892f6f9d0505855e1d7aa91cda3d8,2026-05-22T04:49:20+00:00,1c9acbb51086f8bd54165a4892ab58cac911a253c4445e5e318e255bd4d85c81,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_detect_04333.wem,AI Ambient (Group),14554,14554,1fc18e8397835f8aaccf80d91a9499e09c0b7944dad9bc9fbb51ce5520873edb,2026-05-22T04:49:22+00:00,0170650086ce79eaae323e07d6957cf79ecd8b7cb05acc2344d248faea688342,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_detect_04334.wem,AI Ambient (Group),22069,22069,5ac2b88191287fe06a08a742c21544480f1cc678cf7353a23e677e72bcc13f5f,2026-05-22T04:49:24+00:00,6a576652547ddb25e0df20327cb788b87ccd579ab2d648fe6673a88697f70f0a,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_detect_04335.wem,AI Ambient (Group),15603,15603,cde2af381034e9ac9cc63280101335f691de0cd1b8289b23ee22ce7022244215,2026-05-22T04:49:26+00:00,223df0da04eac15f1d4545d6ce346999c1baf9db27d9688abe69bbcbf2c9cf3b,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_detect_04336.wem,AI Ambient (Group),18980,18980,134fc531f04aaca32a60a5759a8c886998d43c5414cf1a9ed3e141aa955f16d8,2026-05-22T04:49:28+00:00,f3ee4ca4292b4a53bb154beb350c7d22e4f27f41a9fecddf54ef92a29d871c50,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_detect_04337.wem,AI Ambient (Group),45066,45066,7bf200792b4017ca4a3fb08325a67e0c80616286d8c7bb13250d737b7ecac158,2026-05-22T04:49:31+00:00,b20f59e2eb7b281cb4f9e41b721fedfa53785208ce501cbc8d6102a313cd187b,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_detect_04338.wem,AI Ambient (Group),19156,19156,b34ddab22ca9945d799f73dcd53d097c859c7e95c0fc8581ac06b280bac2a03c,2026-05-22T04:49:33+00:00,bedaeaec9ec781029aa411459d8f27afe0e4a2e89c0206088b06c5bfe1fa143f,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_detect_04339.wem,AI Ambient (Group),6960,6960,828f1bb3dea628fb437ac2e4824d8029b1c9c40e772190545c36b3b1b276c767,2026-05-22T04:49:35+00:00,5c9035d11dd929a8c21de1e337f61ee6d4461e2c63e69234908162cb59f6126a,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_dev_41885.wem,AI Dev/Debug,31437,31437,d4006ad00cc81c4211700e8a96fc746368e9fb5e99858a629cf74a6db6b8a9aa,2026-05-22T04:49:37+00:00,aa6e6a00680fe0696461f155783a8bb07a8a025926dc03b9b658eb885dd4a531,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_glance_01133.wem,AI Ambient (Group),4821,4821,5622229164a787b2a3468e12e0f48b669403f7f70509b254d97f54abb81541a0,2026-05-22T04:49:39+00:00,dc1cf89bc2abc11bdb2769b2f429e98c6c1be8d9f4bd1359562d36170084eea0,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_glance_01134.wem,AI Ambient (Group),13022,13022,6f2bafb491923f54e34f26c295c96ca637d3b4eb80f10d2c5c8bff79f5323a7e,2026-05-22T04:49:42+00:00,06ff5a5d75d3b9c43485b8f3308fef0c10c668e8d3feaac9f7ebe62651359f53,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_glance_01135.wem,AI Ambient (Group),17205,17205,ce37509573cef850e802b4d2ba28106f660b560b28482e50b1395e895b682c1e,2026-05-22T04:49:44+00:00,5ec15b6b3a1b77ee61fb131286c1f5194bab7f869acf87bee29e7cf38313c761,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_glance_01136.wem,AI Ambient (Group),10642,10642,72d04a1b0f7169eb2ed40ad84467b1a6d016af45151881c96a1f940e22f306d6,2026-05-22T04:49:46+00:00,146e29c511a47c6b161b2fb8544f27dcd23b05507c7a0de6f96a80f40b76dbfe,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_glance_01137.wem,AI Ambient (Group),14558,14558,0cbfe4e46bc84a27f6867373f11d362cc537b882326634bdc0a9d1b603826b46,2026-05-22T04:49:48+00:00,7f2f423bf1c88ba24014a26e207abfa2e69ef26994b1c141045e8e80f4ff113a,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_glance_02663.wem,AI Ambient (Group),13886,13886,a18e0418720cde421f2105d028ca2c9f5dbb645ca5902b862e425640255c5d1e,2026-05-22T04:49:50+00:00,ad59ff075355c223d6b449b6d613f731182b56d6245f8d36e60b39892180b0fd,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_glance_02664.wem,AI Ambient (Group),12257,12257,e36b5317e46374cac6c35519f541d4961526b082909c4a6b459d897b412591a2,2026-05-22T04:49:52+00:00,3943a73795aa431411058bc4966dc44230af0ffb8508c5c493fc0d27a4392f77,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_glance_02665.wem,AI Ambient (Group),11152,11152,369f736bc357beb64f4665e1abeb964180922380a33620271de7902e2568be14,2026-05-22T04:49:54+00:00,06ff5a5d75d3b9c43485b8f3308fef0c10c668e8d3feaac9f7ebe62651359f53,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_glance_02666.wem,AI Ambient (Group),6852,6852,464a7a701006a09b2aa060da50e99afe5db9b1cd106b4ed0ae2bcea7ce175179,2026-05-22T04:49:57+00:00,1d7970388c657d885a0f720e208059cb595a437c40d4409a09b315047cace17d,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_glance_02667.wem,AI Ambient (Group),13510,13510,6b08f88ad21b7717d6303e79693b9373c0e6e528dab4622ea6585cb3800aced3,2026-05-22T04:49:59+00:00,e7ac4c219a2d923ace6deb0522644ac4ddd398a462ec9b27509c34112ab7750f,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_glance_05624.wem,AI Ambient (Group),8557,8557,56bc6c4f2669913b1437d916622cf932673bfaef46c535a0267a4b586e6e67e4,2026-05-22T04:50:01+00:00,09a33277941fdc0b7eb34d4d14e76817af041400d4508b57f12ea9976ba79eb9,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_glance_05625.wem,AI Ambient (Group),16454,16454,bc38b2f124d62c6ce89bd7178941b12089541ac14493a9ae6113964a2240b6ee,2026-05-22T04:50:03+00:00,770022ba8c5f99937072c3a373365fbaf20292b649ca02a125aeb26c906f04a0,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_glance_05626.wem,AI Ambient (Group),15300,15300,3325ebf063ff85d9981b8a9eac876a8be49c8924f32fe18f6da2cc2161e385fd,2026-05-22T04:50:05+00:00,bee348e18ba36ce1e127068555fa711f15574b2bc1e3e95e50289b3dee370d4d,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_glance_05627.wem,AI Ambient (Group),17831,17831,eabef8a497fd059fc709f9dcd46d0194adcacda0e167796117910d62a9d7dd4c,2026-05-22T04:50:07+00:00,d854594fa041323f446d1fce1767ab74633d89b164f0ac86867a7203f76ba155,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_glance_05628.wem,AI Ambient (Group),11650,11650,6bfcb437b2dcc6d1780f19d039d367bc2a44c643aab53f617b22076bdaa6c24b,2026-05-22T04:50:10+00:00,7febde28d2a7f1ae558d2b7620747b00cd1159ddec5a1e137ffd179cda848cc2,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_hello_00983.wem,AI Ambient (Group),7244,7244,41fa472b91d1bbde5fd734e0d6da5c54bf5584b60d0d3b23333ad281a21d2beb,2026-05-22T04:50:12+00:00,842623e6cd171e73f4530b7d9e79d975e308dacb2ed75c1cf06d05f54e28e968,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_hello_00985.wem,AI Ambient (Group),6895,6895,ee32b369b05df91b9b95b26d1f248a497444ded506e18e64214dbaf578b3215f,2026-05-22T04:50:15+00:00,2606e58d35beb8ecb2ab8df849d8a0c3d2be53cac6eaf7527885acda8bc28cef,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_hello_00986.wem,AI Ambient (Group),5953,5953,f75cf09e771e97bab6d9f379ab4c82666616e57db2bd7b54944f8d09e4cb4ac7,2026-05-22T04:50:17+00:00,e80a26212766ef592c721a5d9ce258c867e3341dabce62565566bfd21ca98da9,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_hello_00987.wem,AI Ambient (Group),5775,5775,326ee2209479c28951bdc80b91091a755f57b909c5185626b1e2a4cffdd3c552,2026-05-22T04:50:20+00:00,9b7030b1cc835570812cbc28894dac5277684537e5004c6ebfdb17eae7f29a16,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_hello_02513.wem,AI Ambient (Group),7687,7687,6ef839f2e7efe4ed49468dd526496cf66f5a22c94706de0509db794befcf3642,2026-05-22T04:50:22+00:00,c26e3e60838108615c592604589ca64c020bdd4930eeb19b05071d0390433f5a,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_hello_02514.wem,AI Ambient (Group),14389,14389,02f5e72d784d60910fc90ff7714931bd5507de5a75f9cb5031675e2c8eb33a6c,2026-05-22T04:50:25+00:00,002bbac4dfd382fd3b32917de1af1ca3f2e5f0cc0a4ec612c10f09e1e3fcddf3,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_hello_02515.wem,AI Ambient (Group),15734,15734,896a1146b866bba8c97b02f26a78e89e3d2251391c69eb7b6bfb72dd015412f4,2026-05-22T04:50:27+00:00,2737f7205e302a4b4b8e75e8cf5e6892f693b81405e2e2f0e66ea2b969dd26a3,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_hello_02516.wem,AI Ambient (Group),19628,19628,c2c0cf0e6f5e613c87467d23a56a42724564828d24f3fd1b896a9b517fab7ae9,2026-05-22T04:50:29+00:00,8082e1e691dd75cb6ad20b534a8cb44e12bb4bd810db463231de137124b55835,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_hello_02517.wem,AI Ambient (Group),10048,10048,849956898f2fd6b7de564ac0a5550366c2688b976b733fbd0a73728e8f5e110e,2026-05-22T04:50:32+00:00,2606e58d35beb8ecb2ab8df849d8a0c3d2be53cac6eaf7527885acda8bc28cef,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_hello_05474.wem,AI Ambient (Group),10476,10476,02284fdfe76cbba157e3ae44ab03191adc299555ab5ab0aec45721a75e449b1f,2026-05-22T04:50:34+00:00,d903caccf4d81fd2eaef35a8c0318836d88301c44766f9ddc668aa581c1d3e9f,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_hello_05475.wem,AI Ambient (Group),11757,11757,b617641e51b62fac8c46dd244b9ec22584232d44ab6e44146c59a1429371de8f,2026-05-22T04:50:36+00:00,c8dea64fd83caa12aeb900f96d25b03b49d3a4969eff93ccf5f34364c90236fc,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_hello_05476.wem,AI Ambient (Group),20377,20377,7ffa20bd9fb6691b24f9a7c6c2ac79fde8c6828cba9e1d67f5afb0a3d6fa5f96,2026-05-22T04:50:39+00:00,56fc33644d93b3791ced1e305d4ba46065ec739fe5865c80db3b924249705d33,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_hello_05477.wem,AI Ambient (Group),7029,7029,b18be9e44d086d612ff791327d38704d070510a53ec869c8bda1a4d6b58421e9,2026-05-22T04:50:41+00:00,60db435b1c9e4e48c4b0e8f86e7fc4ae4a2d186ffd7a199783a48812f84f730d,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_hello_05478.wem,AI Ambient (Group),12533,12533,2af2eced70d236e51dc75b2da7fc0f714cfd0c79e586af50212b419680f51372,2026-05-22T04:50:43+00:00,7186e9cf9e6089f8879b24d39e562088142054bf347c66545f95e8120b5dd2c1,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_minigame_idle_39560.wem,AI Ambient (Group),16043,16043,d55509d77f65d5705ee2d85ebfe9881f456197d8e6a174fd89e29e01a7c7ab7d,2026-05-22T04:50:45+00:00,b76f5666c01e25d814644c0649db8a218094d34bf73ce9526822739bcad5c93c,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_minigame_idle_39561.wem,AI Ambient (Group),17733,17733,fe58f3c04464c5b45bd0d14d80bbf338e766788ed7fe100b992091b9d0ed03e4,2026-05-22T04:50:47+00:00,551fb2150495565e5ea7b64469f56e4d36514ad56327d89c3038b8dd89c983a7,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_minigame_seotda_fake_catch_fail_39716.wem,AI Ambient (Group),27728,27728,492c7c0e94129538f38a2fe565341c044afb17d81ad19baaa005dc3e60c6467f,2026-05-22T04:50:50+00:00,7e5011ea94efcb7bd34c3ae76cc2bb5a109b1d517325db129408b72313e22497,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_minigame_seotda_fake_catch_fail_39717.wem,AI Ambient (Group),19458,19458,1fe4e2d94ee9c48e9aa6f19812758852f8b92952e18c24bf9178ef31c43b7210,2026-05-22T04:50:52+00:00,42bbffaead6efd15f44c00cd4f95c2cae8ce46433f05bfa4b3a6149d14675b49,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_minigame_seotda_idle_39622.wem,AI Ambient (Group),11357,11357,d6e0a4a572ad201f3564b7d4f9f6939428336580ea65ca15bff98aed06cd7cf3,2026-05-22T04:50:54+00:00,837f3e426ed5e563a7b41de2ea5383cad2c4a5994cd85b56d97cef0afa574540,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_minigame_seotda_idle_39623.wem,AI Ambient (Group),16556,16556,1fa20a5d6777d48aa6f1b41c83844936c7b5a4c1b779fade9668a8d9bd179531,2026-05-22T04:50:57+00:00,f537293417f423313fa28c647b5ba98a32db26ce8546694bddc4038cf6baf4a6,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_minigame_seotda_shuffle_39654.wem,AI Ambient (Group),22896,22896,26049042153e2dcca1cbd26309fad68e1941cf9bd10d759bb90a76584c124e49,2026-05-22T04:50:59+00:00,e926d7c331e9533f6a764f1d40abfc0d040978526d5545793acd92f8ece334cb,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_minigame_seotda_shuffle_39655.wem,AI Ambient (Group),33295,33295,fcd1bed7401bec0520ec835026d102e221116db44d78692390b556fa9a334254,2026-05-22T04:51:01+00:00,239d55adc477d0bf9856c3c52fe3039d6bbcfb15b65fb710a1f989497a2c37f7,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_minigame_seotda_win_39686.wem,AI Ambient (Group),22808,22808,c8342bcf672ae879fd23dd05a5c818990b7ed3871d69aa02c790d2f5f33e92a0,2026-05-22T04:51:04+00:00,c78ef4d9473866838b98af16a2ffad216dde5fdab68d2dc1dabd4d3046007f98,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_minigame_seotda_win_39687.wem,AI Ambient (Group),9646,9646,cad2583aeb6b1b6dacb3eb23e319dd897f984c9a3cc083061640d78d859e8444,2026-05-22T04:51:06+00:00,eb46f54461a2aca0b3e4d36ba8331379e3d4e10f53e9c7033143573e2781aed1,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_minigame_win_39592.wem,AI Ambient (Group),31355,31355,3c98cc99336c4f8bf83705a775fe17a53e3729a23361036ffe44213b2fe7003e,2026-05-22T04:51:08+00:00,83278b727492d19c3080925c73afab57ca89cdd4ee7541703f9054c478067ca9,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_minigame_win_39593.wem,AI Ambient (Group),38317,38317,68721ae6a8e1ea1f18ed9c32046b7f2d75728e4d45e98d50f551bdf75ea9df69,2026-05-22T04:51:11+00:00,ee54b2b46059ef619f5070a56a39b07f4d321096655b7a97fd2035fe293e9ab8,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_safezone_04412.wem,AI Ambient (Group),21264,21264,0328174eda93076f9f7cdbd9083e6f09c8c8decba94f40b18963d4116b1ec393,2026-05-22T04:51:13+00:00,fefeb5d4468c379dee283aeb35c7b561c2cc795ef3bdaf199df7a8b0029f4bb3,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_safezone_04413.wem,AI Ambient (Group),15711,15711,5e66f3170ee0100421ffe9ca869c9cb1b070220cddacdbf31b1c9dfa79d7ce7a,2026-05-22T04:51:16+00:00,624dc7393d5c0374beab5c39b1949fc59dd773945da1dcdb6ad36ef33e1b9b7a,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_safezone_04414.wem,AI Ambient (Group),20743,20743,c4f7395cded17948202cee347b43de580a7600f5d887d68a96ab06ca4fe10193,2026-05-22T04:51:18+00:00,f4a918df8f57baca177075163b0e4585532ea187fc8df6ccf256f7b02d2c0c77,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_safezone_04415.wem,AI Ambient (Group),9993,9993,c73714065c3c7f12f71453bc51b7c18da9c588d57e1b5f8035e405386b6a34ba,2026-05-22T04:51:21+00:00,7a09c687dcf80fa8c05c776207d8e898e0232b126f133823946821a249cb2d02,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_safezone_04416.wem,AI Ambient (Group),21080,21080,e8e4de09181d5bdfcb690a2ea9bec091f3dabfaca2f84fffa2dd17f6298d0f70,2026-05-22T04:51:23+00:00,ba5e8d13deae4ae5bdfeec75316694a8983ad238277b4b9dbe45a1338acb3f29,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_safezone_04417.wem,AI Ambient (Group),29312,29312,c05ff3d0ef55094c4232af885169131b75a1a5f2a4f147c67f0f9075ad1eea18,2026-05-22T04:51:26+00:00,50a1f3c78b0e1a7b1d91e6d3ed3fdbd2a00d1de894ae61017b03d0ebc551bae4,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_safezone_04418.wem,AI Ambient (Group),27252,27252,0dac4beb61a5281744d1f0ba461bab013a72149c9fb0b53737170205fc62c810,2026-05-22T04:51:28+00:00,6dd6b624dc2ad7b98e0b241d528a878e4b3709269a365a26906468d9a24c1ca9,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_safezone_04419.wem,AI Ambient (Group),27219,27219,c756a3198d574c83903ccdad0bdaffad95096b0e9084e5f361ac0c57e15ecaa4,2026-05-22T04:51:30+00:00,d419a4b7e2dc22cec832a25af55c606f4bc4a8d0be2bb540a342a6c29445b16e,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_safezone_protect_04492.wem,AI Ambient (Group),17591,17591,c1f574ff29d200770e495aca3ec5f6b6cc77127e8cccbeeb87b81e3bdc852b8d,2026-05-22T04:51:33+00:00,df6a7b539da6efde703cdcbd63f5b81cd8b60c687030a3be85bb15447958beb9,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_safezone_protect_04493.wem,AI Ambient (Group),18362,18362,7702495afdb3d9b0042620dcc24d1bc6c4cc0fb3c7f45db54c102f4d1d2df9db,2026-05-22T04:51:35+00:00,75e26efb1388d81f38c7a0d15dd0e8e951ba007bc592348e1c01fa5d58d0b2ae,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_safezone_protect_04494.wem,AI Ambient (Group),40503,40503,a2dba31372d10098c48efc4fab5dfcef7f1e3ae805cbe4c1356d82a9851b4acd,2026-05-22T04:51:38+00:00,fe23391097388a7e44bc04693dac28cf8ba4cc2d141bb5cf598beb72ab8e3edc,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_safezone_protect_04495.wem,AI Ambient (Group),27065,27065,b94ed35a0642a402411c736ceab6f5ca8b1cba73aa4ec2bc9a188d45d715f08c,2026-05-22T04:51:40+00:00,451a04e9d921e1f482644d64aad0a6965bc23e8a739a95dec803e3c4909700dc,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_safezone_protect_04496.wem,AI Ambient (Group),31437,31437,b33b3ddfa46dd85099eb5127fcebb46425f5869299b0b4deecefdba66cbb6755,2026-05-22T04:51:42+00:00,8884f52a659ec59405628e09321b9983c8ef36e2169c1f1ff7879756f817eb74,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_safezone_protect_04497.wem,AI Ambient (Group),22593,22593,5017b7172477e4e67a0aaa34f847d8a7ebad46c7dd6235dd147026db90b497fc,2026-05-22T04:51:44+00:00,4bdc03dad89f7fb9b659664356c55d50118771f95f88733ff6d4ed850231b14c,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_safezone_protect_04498.wem,AI Ambient (Group),18311,18311,145b4ec5868f046f0d4bbbbc95bd55212b050d87ec650b0a262929936b5e925e,2026-05-22T04:51:46+00:00,c4a8110379531509e618f3ffc12c4820910ea8bdd40d2bbffa1982b9b34f63e9,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_safezone_protect_04499.wem,AI Ambient (Group),22008,22008,a042b3cab290346ed715f8571843f73132cbea982fbde380179d7dbf7c6b2455,2026-05-22T04:51:48+00:00,f7caef0a1562e91611b0dddcbefd048f60d1d837872cf5b9ade828fa256c473d,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_thank_01033.wem,AI Ambient (Group),7028,7028,ff6919f98b1d82aadc1e709d9f5997da8c82caf02dc5ea95495ac7f77cefd316,2026-05-22T04:51:50+00:00,7a3e93228baf07d917d8c0d0077379aff438a356bb8bfaca9bd7f5ec010ef5a6,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_thank_01034.wem,AI Ambient (Group),18570,18570,2cdd37648089e3ec0703b6666bf1c484c3573437aa8b204ae420278e984b143b,2026-05-22T04:51:53+00:00,96b4a8c1d02ef7e091a0f1d26cd71233f7805c5aeaa4479ebc1ace9e7200d2ff,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_thank_01035.wem,AI Ambient (Group),10274,10274,9fdfd89edca301f2d629ff8ec0a9b9c884e74a76eac39f9fd5bcc9a5ec3cb1b4,2026-05-22T04:51:55+00:00,117d7e2b86ce7b3639fbb1e073c59a4e69e7fe69caa38e23bf27eedb6ec3645e,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_thank_01036.wem,AI Ambient (Group),13146,13146,54337161b615ec4e170d16e82dbe01362ffe4e3a38b077d9fd49e143bc804c1f,2026-05-22T04:51:57+00:00,2ed2377a38ca87840f4af5052549494fcf3d3d17c573c3202fff8cf080840590,True
0006,sound/nhm_adult_soldier_6_aidialogstringinfogroup_thank_01037.wem,AI Ambient (Group),14872,14872,856426981bfb28cb94fb8e240b4008b27093cdc2569e7c2583b8a73a390f1d80,2026-05-22T04:51:59+00:00,33c389084a1610a2cd3c42ed9a2f033f956d9b3d54e281f94b8086aeefe70c8b,True
